record_id,error_type,token_index,token_text,token_start,assigned_label,expected_label,span_start,span_end,span_text,span_type
uvisd4sa_train_5007,wrong_start_label,2,tốt,3,I-ASP,B-ASP,5,31,t nhân viên phụ vụ nhiệt t,aspect
uvisd4sa_train_5007,wrong_inside_label,3, ,6,B-ASP,I-ASP,5,31,t nhân viên phụ vụ nhiệt t,aspect
uvisd4sa_train_5007,wrong_start_label,26,max,56,I-ASP,B-ASP,56,68,max ngon mượ,aspect
uvisd4sa_train_5008,wrong_start_label,38,pin,74,I-ASP,B-ASP,74,82,pin khỏe,aspect
uvisd4sa_train_5008,wrong_inside_label,39, ,77,B-ASP,I-ASP,74,82,pin khỏe,aspect
uvisd4sa_train_5009,wrong_start_label,4,yếu,9,I-ASP,B-ASP,11,24,u. Màn chỉ fu,aspect
uvisd4sa_train_5009,wrong_inside_label,5,.,12,B-ASP,I-ASP,11,24,u. Màn chỉ fu,aspect
uvisd4sa_train_5011,wrong_start_label,14,bao,27,I-ASP,B-ASP,29,97,o nhanh chiến game mượt vs lại cấu hình cao vá chs đc nhưng game nặn,aspect
uvisd4sa_train_5011,wrong_inside_label,15, ,30,B-ASP,I-ASP,29,97,o nhanh chiến game mượt vs lại cấu hình cao vá chs đc nhưng game nặn,aspect
uvisd4sa_train_5012,wrong_start_label,38,Pin,76,I-ASP,B-ASP,76,91,Pin như mog đợi,aspect
uvisd4sa_train_5012,wrong_inside_label,39, ,79,B-ASP,I-ASP,76,91,Pin như mog đợi,aspect
uvisd4sa_train_5015,wrong_start_label,7,đáng,14,I-ASP,B-ASP,16,63,ng tiền.Mình rấ thích sản phẩm của Samsung .Sẽ ,aspect
uvisd4sa_train_5015,wrong_inside_label,10,.,23,B-ASP,I-ASP,16,63,ng tiền.Mình rấ thích sản phẩm của Samsung .Sẽ ,aspect
uvisd4sa_train_5016,wrong_start_label,4,tuột,9,I-ASP,B-ASP,12,24,t. không hài,aspect
uvisd4sa_train_5016,wrong_inside_label,5,.,13,B-ASP,I-ASP,12,24,t. không hài,aspect
uvisd4sa_train_5019,wrong_start_label,52,Cấu,117,I-ASP,B-ASP,117,146,Cấu hình máy k mạnh để gaming,aspect
uvisd4sa_train_5019,wrong_inside_label,55, ,125,B-ASP,I-ASP,117,146,Cấu hình máy k mạnh để gaming,aspect
uvisd4sa_train_5019,wrong_start_label,49,rẻ2,112,I-ASP,B-ASP,112,125,rẻ2. Cấu hình,aspect
uvisd4sa_train_5019,wrong_inside_label,50,.,115,B-ASP,I-ASP,112,125,rẻ2. Cấu hình,aspect
uvisd4sa_train_5019,wrong_start_label,56,máy,126,I-ASP,B-ASP,127,135,áy k mạn,aspect
uvisd4sa_train_5019,wrong_start_label,62,để,137,I-ASP,B-ASP,137,143,để gam,aspect
uvisd4sa_train_5020,wrong_start_label,22,mình,52,I-ASP,B-ASP,55,60,h thấ,aspect
uvisd4sa_train_5020,wrong_start_label,26,vọng,62,I-ASP,B-ASP,62,67,"vọng,",aspect
uvisd4sa_train_5020,wrong_inside_label,27,",",66,B-ASP,I-ASP,62,67,"vọng,",aspect
uvisd4sa_train_5020,wrong_start_label,43,nhanh,95,I-ASP,B-ASP,95,105,"nhanh, mìn",aspect
uvisd4sa_train_5020,wrong_inside_label,44,",",100,B-ASP,I-ASP,95,105,"nhanh, mìn",aspect
uvisd4sa_train_5023,wrong_start_label,25,độ,50,I-ASP,B-ASP,51,58,ộ bật t,aspect
uvisd4sa_train_5030,wrong_start_label,36, ,76,I-ASP,B-ASP,76,106," xem phim và chơi game, tốc độ",aspect
uvisd4sa_train_5030,wrong_inside_label,46,",",98,B-ASP,I-ASP,76,106," xem phim và chơi game, tốc độ",aspect
uvisd4sa_train_5033,wrong_start_label,8,sang,20,I-ASP,B-ASP,23,43,"g trọng, cameraa chụ",aspect
uvisd4sa_train_5033,wrong_inside_label,9, ,24,B-ASP,I-ASP,23,43,"g trọng, cameraa chụ",aspect
uvisd4sa_train_5038,wrong_start_label,14,ảnh,28,I-ASP,B-ASP,30,44,"h đẹp , vân ta",aspect
uvisd4sa_train_5038,wrong_inside_label,17, ,35,B-ASP,I-ASP,30,44,"h đẹp , vân ta",aspect
uvisd4sa_train_5040,wrong_start_label,25,thoại,48,I-ASP,B-ASP,51,60,"ại, lỗi m",aspect
uvisd4sa_train_5040,wrong_inside_label,26,",",53,B-ASP,I-ASP,51,60,"ại, lỗi m",aspect
uvisd4sa_train_5041,wrong_start_label,13,cấu,26,I-ASP,B-ASP,28,42,u hình mạnh . ,aspect
uvisd4sa_train_5041,wrong_inside_label,14, ,29,B-ASP,I-ASP,28,42,u hình mạnh . ,aspect
uvisd4sa_train_5046,wrong_start_label,28,biến,50,I-ASP,B-ASP,53,76,n vân tay là tệ còn mọi,aspect
uvisd4sa_train_5046,wrong_inside_label,37, ,68,B-ASP,I-ASP,53,76,n vân tay là tệ còn mọi,aspect
uvisd4sa_train_5050,wrong_start_label,23, ,54,I-ASP,B-ASP,54,90, của máy và đặc biệt hơi buồn vì khô,aspect
uvisd4sa_train_5050,wrong_inside_label,27, ,62,B-ASP,I-ASP,54,90, của máy và đặc biệt hơi buồn vì khô,aspect
uvisd4sa_train_5052,wrong_start_label,5, ,14,I-ASP,B-ASP,14,20," vời, ",aspect
uvisd4sa_train_5052,wrong_inside_label,7,",",18,B-ASP,I-ASP,14,20," vời, ",aspect
uvisd4sa_train_5053,wrong_start_label,15,dụng,30,I-ASP,B-ASP,33,84,"g rất lâu, mát máy ko bị nóng khi sử dụng 4G. Còn c",aspect
uvisd4sa_train_5053,wrong_inside_label,20,",",42,B-ASP,I-ASP,33,84,"g rất lâu, mát máy ko bị nóng khi sử dụng 4G. Còn c",aspect
uvisd4sa_train_5053,wrong_start_label,43,chơi,83,I-ASP,B-ASP,85,143,"ơi game cũng quá OK rồi.Màn hình thì cũng gọi là ổn thôi, ",aspect
uvisd4sa_train_5053,wrong_inside_label,44, ,87,B-ASP,I-ASP,85,143,"ơi game cũng quá OK rồi.Màn hình thì cũng gọi là ổn thôi, ",aspect
uvisd4sa_train_5055,wrong_start_label,13, ,29,I-ASP,B-ASP,29,51, rất đẹp nào qua tggd ,aspect
uvisd4sa_train_5055,wrong_inside_label,17, ,37,B-ASP,I-ASP,29,51, rất đẹp nào qua tggd ,aspect
uvisd4sa_train_5061,wrong_start_label,87, ,187,I-ASP,B-ASP,187,196, thì thôi,aspect
uvisd4sa_train_5062,wrong_start_label,24,được,54,I-ASP,B-ASP,56,123,"ợc giảm 500k, trải nghiệm ngon hơn mấy em cùng phân khúc, chip 720G",aspect
uvisd4sa_train_5062,wrong_inside_label,29,",",68,B-ASP,I-ASP,56,123,"ợc giảm 500k, trải nghiệm ngon hơn mấy em cùng phân khúc, chip 720G",aspect
uvisd4sa_train_5064,wrong_start_label,23,pin,48,I-ASP,B-ASP,48,56,pin trâu,aspect
uvisd4sa_train_5064,wrong_start_label,28,camera,58,I-ASP,B-ASP,63,87,"a đẹp và ảo diệu, chơi g",aspect
uvisd4sa_train_5064,wrong_inside_label,29, ,64,B-ASP,I-ASP,63,87,"a đẹp và ảo diệu, chơi g",aspect
uvisd4sa_train_5067,wrong_start_label,48, ,71,I-ASP,B-ASP,71,80, xoay vò,aspect
uvisd4sa_train_5067,wrong_start_label,54, ,82,I-ASP,B-ASP,82,99, vòng.. camara ô,aspect
uvisd4sa_train_5067,wrong_inside_label,58,..,88,B-ASP,I-ASP,82,99, vòng.. camara ô,aspect
uvisd4sa_train_5069,wrong_start_label,29, ,58,I-ASP,B-ASP,58,92, hận khi mua. Đổi thì nhân viên cứ,aspect
uvisd4sa_train_5069,wrong_inside_label,35,.,70,B-ASP,I-ASP,58,92, hận khi mua. Đổi thì nhân viên cứ,aspect
uvisd4sa_train_5070,wrong_start_label,26,máy,53,I-ASP,B-ASP,53,64,máy rất tốt,aspect
uvisd4sa_train_5070,wrong_inside_label,29, ,60,B-ASP,I-ASP,53,64,máy rất tốt,aspect
uvisd4sa_train_5071,wrong_start_label,36, ,75,I-ASP,B-ASP,75,118," xử lý mượt mà, kết nhất quả pin 5000 xài t",aspect
uvisd4sa_train_5071,wrong_inside_label,44,",",89,B-ASP,I-ASP,75,118," xử lý mượt mà, kết nhất quả pin 5000 xài t",aspect
uvisd4sa_train_5075,wrong_start_label,24, ,50,I-ASP,B-ASP,50,136," Samsung, cảm biến ánh sáng thì phế rồi, đưa cái đt sát cây đèn mới chịu tăng độ sáng.",aspect
uvisd4sa_train_5075,wrong_inside_label,26,",",58,B-ASP,I-ASP,50,136," Samsung, cảm biến ánh sáng thì phế rồi, đưa cái đt sát cây đèn mới chịu tăng độ sáng.",aspect
uvisd4sa_train_5076,wrong_start_label,114,Nói,212,I-ASP,B-ASP,212,233,Nói chung mình xài ok,aspect
uvisd4sa_train_5076,wrong_inside_label,121, ,230,B-ASP,I-ASP,212,233,Nói chung mình xài ok,aspect
uvisd4sa_train_5078,wrong_start_label,39,chút,79,I-ASP,B-ASP,81,91,út nhưng k,aspect
uvisd4sa_train_5081,wrong_start_label,17,nhạy,33,I-ASP,B-ASP,36,53,y cho lắm. Camera,aspect
uvisd4sa_train_5081,wrong_inside_label,22,.,45,B-ASP,I-ASP,36,53,y cho lắm. Camera,aspect
uvisd4sa_train_5083,wrong_start_label,15,rất,31,I-ASP,B-ASP,32,40,ất nhanh,aspect
uvisd4sa_train_5086,wrong_start_label,10,tốt,22,I-ASP,B-ASP,22,42,"tốt. Nv thân thiện, ",aspect
uvisd4sa_train_5086,wrong_inside_label,11,.,25,B-ASP,I-ASP,22,42,"tốt. Nv thân thiện, ",aspect
uvisd4sa_train_5088,wrong_start_label,4,được,8,I-ASP,B-ASP,10,18,"ợc, came",aspect
uvisd4sa_train_5088,wrong_inside_label,5,",",12,B-ASP,I-ASP,10,18,"ợc, came",aspect
uvisd4sa_train_5089,wrong_start_label,11,nóng,22,I-ASP,B-ASP,24,41,ng máy. Nhân viên,aspect
uvisd4sa_train_5089,wrong_inside_label,12, ,26,B-ASP,I-ASP,24,41,ng máy. Nhân viên,aspect
uvisd4sa_train_5091,wrong_inside_label,23, ,49,B-ASP,I-ASP,41,64,màn hình và loa ngoài t,aspect
uvisd4sa_train_5091,wrong_start_label,43,nhìn,90,I-ASP,B-ASP,92,146,ìn lâu dễ mỏi mắt còn loa ngoài thì mỗi lần xoay ngang,aspect
uvisd4sa_train_5091,wrong_inside_label,52, ,109,B-ASP,I-ASP,92,146,ìn lâu dễ mỏi mắt còn loa ngoài thì mỗi lần xoay ngang,aspect
uvisd4sa_train_5095,wrong_start_label,32,cảm,60,I-ASP,B-ASP,60,76,cảm ứng vẫn mượt,aspect
uvisd4sa_train_5096,wrong_start_label,12,cả,25,I-ASP,B-ASP,25,34,cả điều ổ,aspect
uvisd4sa_train_5097,wrong_inside_label,27,",",53,B-ASP,I-ASP,45,76,"pin trâu, chơi game ổn định mượ",aspect
uvisd4sa_train_5097,wrong_inside_label,116, ,243,B-ASP,I-ASP,230,289,pin trâu chơi hơn 1 ngày ms hết sạc gần 2 tiếng máy đầy pin,aspect
uvisd4sa_train_5100,wrong_start_label,41,TiVi,94,I-ASP,B-ASP,97,108,i rất nhanh,aspect
uvisd4sa_train_5101,wrong_start_label,44,Pin,79,I-ASP,B-ASP,79,97,Pin ổn . Sạc nhanh,aspect
uvisd4sa_train_5101,wrong_inside_label,49, ,87,B-ASP,I-ASP,79,97,Pin ổn . Sạc nhanh,aspect
uvisd4sa_train_5101,wrong_inside_label,76, ,138,B-ASP,I-ASP,131,143,cảm ứng nhạy,aspect
uvisd4sa_train_5102,wrong_start_label,33, ,74,I-ASP,B-ASP,74,89, camera chưa ổn,aspect
uvisd4sa_train_5102,wrong_inside_label,35, ,81,B-ASP,I-ASP,74,89, camera chưa ổn,aspect
uvisd4sa_train_5102,wrong_start_label,34,camera,75,I-ASP,B-ASP,79,113,ra chưa ổn thiết kế đẹp nhân viên ,aspect
uvisd4sa_train_5102,wrong_inside_label,35, ,81,B-ASP,I-ASP,79,113,ra chưa ổn thiết kế đẹp nhân viên ,aspect
uvisd4sa_train_5102,wrong_inside_label,39, ,89,B-ASP,I-ASP,79,113,ra chưa ổn thiết kế đẹp nhân viên ,aspect
uvisd4sa_train_5106,wrong_start_label,33,pin,63,I-ASP,B-ASP,63,71,pin trâu,aspect
uvisd4sa_train_5109,wrong_start_label,14,tốtMột,31,I-ASP,B-ASP,34,66,Một lỗi nhỏ máy tự khởi động lại,aspect
uvisd4sa_train_5109,wrong_inside_label,15, ,37,B-ASP,I-ASP,34,66,Một lỗi nhỏ máy tự khởi động lại,aspect
uvisd4sa_train_5110,wrong_start_label,34, ,70,I-ASP,B-ASP,70,128," và nhảy chữ lung tung, lỗi phần mềm máy tự động tắt nguồn",aspect
uvisd4sa_train_5110,wrong_inside_label,44,",",92,B-ASP,I-ASP,70,128," và nhảy chữ lung tung, lỗi phần mềm máy tự động tắt nguồn",aspect
uvisd4sa_train_5110,wrong_start_label,96,bực,202,I-ASP,B-ASP,202,229,bực nhất là may đơ liên tục,aspect
uvisd4sa_train_5110,wrong_inside_label,99, ,210,B-ASP,I-ASP,202,229,bực nhất là may đơ liên tục,aspect
uvisd4sa_train_5113,wrong_start_label,14, ,27,I-ASP,B-ASP,27,49, ư là ok. Chơi liên qu,aspect
uvisd4sa_train_5113,wrong_inside_label,20,.,35,B-ASP,I-ASP,27,49, ư là ok. Chơi liên qu,aspect
uvisd4sa_train_5115,wrong_start_label,8,ngon,19,I-ASP,B-ASP,19,35,ngon . Hợp với t,aspect
uvisd4sa_train_5115,wrong_inside_label,9, ,23,B-ASP,I-ASP,19,35,ngon . Hợp với t,aspect
uvisd4sa_train_5116,wrong_start_label,18,vậyMáy,36,I-ASP,B-ASP,39,85,Máy không hiển thị các thông báo trên ứng dụng,aspect
uvisd4sa_train_5116,wrong_inside_label,19, ,42,B-ASP,I-ASP,39,85,Máy không hiển thị các thông báo trên ứng dụng,aspect
uvisd4sa_train_5117,wrong_start_label,50,sang,104,I-ASP,B-ASP,105,123,ang cái này thấy k,aspect
uvisd4sa_train_5124,wrong_start_label,13, ,29,I-ASP,B-ASP,29,47, hảo nhưng chơi ga,aspect
uvisd4sa_train_5124,wrong_inside_label,15, ,33,B-ASP,I-ASP,29,47, hảo nhưng chơi ga,aspect
uvisd4sa_train_5124,wrong_start_label,20,game,45,I-ASP,B-ASP,48,99,e máy rất nóng mới mua ngày hôm trước 8 triệu 990k ,aspect
uvisd4sa_train_5124,wrong_inside_label,21, ,49,B-ASP,I-ASP,48,99,e máy rất nóng mới mua ngày hôm trước 8 triệu 990k ,aspect
uvisd4sa_train_5125,wrong_start_label,24,trọng,53,I-ASP,B-ASP,55,73,"ọng bắt mắt,độ phâ",aspect
uvisd4sa_train_5125,wrong_inside_label,25, ,58,B-ASP,I-ASP,55,73,"ọng bắt mắt,độ phâ",aspect
uvisd4sa_train_5127,wrong_start_label,63,Pin,141,I-ASP,B-ASP,141,169,"Pin dùng được lâu, sạc nhanh",aspect
uvisd4sa_train_5127,wrong_inside_label,66, ,149,B-ASP,I-ASP,141,169,"Pin dùng được lâu, sạc nhanh",aspect
uvisd4sa_train_5127,wrong_start_label,55, ,127,I-ASP,B-ASP,127,147, khác đều ổn. Pin dù,aspect
uvisd4sa_train_5127,wrong_inside_label,61,.,139,B-ASP,I-ASP,127,147, khác đều ổn. Pin dù,aspect
uvisd4sa_train_5128,wrong_start_label,7,nhanh,14,I-ASP,B-ASP,17,92,"nh.chơi game rất mượt, không bị nóng nếu để cấu hình bình thường.con cấu hì",aspect
uvisd4sa_train_5128,wrong_inside_label,8,.,19,B-ASP,I-ASP,17,92,"nh.chơi game rất mượt, không bị nóng nếu để cấu hình bình thường.con cấu hì",aspect
uvisd4sa_train_5128,wrong_start_label,40,hình,90,I-ASP,B-ASP,93,113,h cao chỉ hơi nóng x,aspect
uvisd4sa_train_5128,wrong_inside_label,41, ,94,B-ASP,I-ASP,93,113,h cao chỉ hơi nóng x,aspect
uvisd4sa_train_5130,wrong_start_label,23,ngày,42,I-ASP,B-ASP,42,58,ngày không lo và,aspect
uvisd4sa_train_5130,wrong_inside_label,28, ,55,B-ASP,I-ASP,42,58,ngày không lo và,aspect
uvisd4sa_train_5132,wrong_start_label,12,990,20,I-ASP,B-ASP,20,25,990₫ ,aspect
uvisd4sa_train_5132,wrong_inside_label,14, ,24,B-ASP,I-ASP,20,25,990₫ ,aspect
uvisd4sa_train_5134,wrong_start_label,12,trong,23,I-ASP,B-ASP,26,36,"ng nhà, mà",aspect
uvisd4sa_train_5134,wrong_inside_label,13, ,28,B-ASP,I-ASP,26,36,"ng nhà, mà",aspect
uvisd4sa_train_5134,wrong_start_label,43,mềm,92,I-ASP,B-ASP,92,111,mềm có hiện sọc nga,aspect
uvisd4sa_train_5137,wrong_start_label,52,Pin,108,I-ASP,B-ASP,108,119,Pin dùng ổn,aspect
uvisd4sa_train_5137,wrong_inside_label,54,dùng,112,B-ASP,I-ASP,108,119,Pin dùng ổn,aspect
uvisd4sa_train_5140,wrong_start_label,12,xài,24,I-ASP,B-ASP,25,71,ài êm chụp hình buổi sáng thì bao đẹp bủi tối ,aspect
uvisd4sa_train_5140,wrong_inside_label,15, ,30,B-ASP,I-ASP,25,71,ài êm chụp hình buổi sáng thì bao đẹp bủi tối ,aspect
uvisd4sa_train_5143,wrong_start_label,16,camera,34,I-ASP,B-ASP,39,55,a sáng cảm biến ,aspect
uvisd4sa_train_5143,wrong_inside_label,17, ,40,B-ASP,I-ASP,39,55,a sáng cảm biến ,aspect
uvisd4sa_train_5148,wrong_inside_label,56,",",131,B-ASP,I-ASP,107,133,"amera chụp siêu siêu đẹp,m",aspect
uvisd4sa_train_5151,wrong_start_label,6,thì,12,I-ASP,B-ASP,14,45,ì ổn nhưng thiết kế vỏ nhựa chư,aspect
uvisd4sa_train_5151,wrong_inside_label,9, ,18,B-ASP,I-ASP,14,45,ì ổn nhưng thiết kế vỏ nhựa chư,aspect
uvisd4sa_train_5152,wrong_start_label,12,chíp,23,I-ASP,B-ASP,23,31,chíp nhỏ,aspect
uvisd4sa_train_5152,wrong_start_label,63,wifi,128,I-ASP,B-ASP,128,140,wifi hơi yếu,aspect
uvisd4sa_train_5152,wrong_inside_label,64, ,132,B-ASP,I-ASP,128,140,wifi hơi yếu,aspect
uvisd4sa_train_5152,wrong_start_label,59,bị,120,I-ASP,B-ASP,120,130,bị nóng wi,aspect
uvisd4sa_train_5152,wrong_inside_label,62, ,127,B-ASP,I-ASP,120,130,bị nóng wi,aspect
uvisd4sa_train_5153,wrong_start_label,12,mượt,26,I-ASP,B-ASP,26,33,mượt má,aspect
uvisd4sa_train_5153,wrong_inside_label,13, ,30,B-ASP,I-ASP,26,33,mượt má,aspect
uvisd4sa_train_5153,wrong_start_label,29, ,62,I-ASP,B-ASP,62,86, jinhf mạnh mẽ . Pin trâ,aspect
uvisd4sa_train_5153,wrong_inside_label,35, ,76,B-ASP,I-ASP,62,86, jinhf mạnh mẽ . Pin trâ,aspect
uvisd4sa_train_5155,wrong_start_label,36,nh,58,I-ASP,B-ASP,58,64,nh đẹ,aspect
uvisd4sa_train_5158,wrong_start_label,4,mượt,9,I-ASP,B-ASP,11,39,"ợt, cb vân tay và nhận diện ",aspect
uvisd4sa_train_5158,wrong_inside_label,5,",",13,B-ASP,I-ASP,11,39,"ợt, cb vân tay và nhận diện ",aspect
uvisd4sa_train_5159,wrong_start_label,29,tiếng,65,I-ASP,B-ASP,65,107,"tiếng là hết pin, nhân diện khuôn mặt chậm",aspect
uvisd4sa_train_5159,wrong_inside_label,36,",",81,B-ASP,I-ASP,65,107,"tiếng là hết pin, nhân diện khuôn mặt chậm",aspect
uvisd4sa_train_5162,wrong_inside_label,40, ,77,B-ASP,I-ASP,64,79,hơi game mượt .,aspect
uvisd4sa_train_5164,wrong_start_label,20, ,41,I-ASP,B-ASP,41,54, rất mượt mà ,aspect
uvisd4sa_train_5164,wrong_inside_label,26, ,53,B-ASP,I-ASP,41,54, rất mượt mà ,aspect
uvisd4sa_train_5165,wrong_start_label,8,đồng,16,I-ASP,B-ASP,18,22,ng t,aspect
uvisd4sa_train_5165,wrong_start_label,10,tiền,21,I-ASP,B-ASP,22,31,iền. Mượt,aspect
uvisd4sa_train_5165,wrong_inside_label,11,.,25,B-ASP,I-ASP,22,31,iền. Mượt,aspect
uvisd4sa_train_5167,wrong_start_label,24,chụp,47,I-ASP,B-ASP,47,60,chụp hình đẹp,aspect
uvisd4sa_train_5167,wrong_inside_label,27, ,56,B-ASP,I-ASP,47,60,chụp hình đẹp,aspect
uvisd4sa_train_5168,wrong_start_label,9, ,18,I-ASP,B-ASP,18,26, ngon pi,aspect
uvisd4sa_train_5168,wrong_inside_label,11, ,23,B-ASP,I-ASP,18,26, ngon pi,aspect
uvisd4sa_train_5168,wrong_start_label,36,khác,78,I-ASP,B-ASP,80,102,ác cmt rất đáng tiền n,aspect
uvisd4sa_train_5168,wrong_inside_label,37, ,82,B-ASP,I-ASP,80,102,ác cmt rất đáng tiền n,aspect
uvisd4sa_train_5169,wrong_start_label,10,giật,22,I-ASP,B-ASP,24,49,"ật lag,chả làm gì mà pin ",aspect
uvisd4sa_train_5169,wrong_inside_label,11, ,26,B-ASP,I-ASP,24,49,"ật lag,chả làm gì mà pin ",aspect
uvisd4sa_train_5169,wrong_start_label,37, ,82,I-ASP,B-ASP,82,110," chỉ được max 480,chơi game ",aspect
uvisd4sa_train_5169,wrong_inside_label,45,",",99,B-ASP,I-ASP,82,110," chỉ được max 480,chơi game ",aspect
uvisd4sa_train_5173,wrong_start_label,28,chung,61,I-ASP,B-ASP,65,80,g là pin rất tr,aspect
uvisd4sa_train_5173,wrong_inside_label,29, ,66,B-ASP,I-ASP,65,80,g là pin rất tr,aspect
uvisd4sa_train_5173,wrong_start_label,36,trâu,78,I-ASP,B-ASP,80,90,âu Chơi ga,aspect
uvisd4sa_train_5173,wrong_inside_label,37, ,82,B-ASP,I-ASP,80,90,âu Chơi ga,aspect
uvisd4sa_train_5173,wrong_start_label,40,game,88,I-ASP,B-ASP,91,101,e rất mượt,aspect
uvisd4sa_train_5173,wrong_inside_label,41, ,92,B-ASP,I-ASP,91,101,e rất mượt,aspect
uvisd4sa_train_5174,wrong_start_label,46,Không,102,I-ASP,B-ASP,102,122,Không có gì đặc biệt,aspect
uvisd4sa_train_5174,wrong_start_label,80,Camera,169,I-ASP,B-ASP,169,196,Camera quá kém cả trước sau,aspect
uvisd4sa_train_5174,wrong_inside_label,81, ,175,B-ASP,I-ASP,169,196,Camera quá kém cả trước sau,aspect
uvisd4sa_train_5174,wrong_start_label,113,Khung,238,I-ASP,B-ASP,238,262,Khung viền nhựa lỏng lẻo,aspect
uvisd4sa_train_5174,wrong_inside_label,116, ,248,B-ASP,I-ASP,238,262,Khung viền nhựa lỏng lẻo,aspect
uvisd4sa_train_5175,wrong_start_label,24,viên,49,I-ASP,B-ASP,49,59,viên nhiệt,aspect
uvisd4sa_train_5180,wrong_start_label,30,k,56,I-ASP,B-ASP,56,70,k có sạc nhanh,aspect
uvisd4sa_train_5180,wrong_start_label,66,chỉnh,135,I-ASP,B-ASP,137,150,ỉnh sủa có th,aspect
uvisd4sa_train_5180,wrong_inside_label,67, ,140,B-ASP,I-ASP,137,150,ỉnh sủa có th,aspect
uvisd4sa_train_5181,wrong_start_label,21,mươ,34,I-ASP,B-ASP,36,59,ợt mà chơi game không,aspect
uvisd4sa_train_5181,wrong_inside_label,27, ,43,B-ASP,I-ASP,36,59,ợt mà chơi game không,aspect
uvisd4sa_train_5184,wrong_start_label,4,kém,11,I-ASP,B-ASP,13,21,m.pin tạ,aspect
uvisd4sa_train_5184,wrong_inside_label,5,.,14,B-ASP,I-ASP,13,21,m.pin tạ,aspect
uvisd4sa_train_5186,wrong_inside_label,11, ,23,B-ASP,I-ASP,17,32,n trâu máy chơi,aspect
uvisd4sa_train_5188,wrong_start_label,33,tình,73,I-ASP,B-ASP,75,84,nh mới mu,aspect
uvisd4sa_train_5188,wrong_inside_label,34, ,77,B-ASP,I-ASP,75,84,nh mới mu,aspect
uvisd4sa_train_5193,wrong_start_label,24,biết,51,I-ASP,B-ASP,51,64,biết cách cầm,aspect
uvisd4sa_train_5197,wrong_start_label,39,phục,84,I-ASP,B-ASP,87,111,c vụ nhiệt tình TGDĐ. ch,aspect
uvisd4sa_train_5197,wrong_inside_label,48,.,107,B-ASP,I-ASP,87,111,c vụ nhiệt tình TGDĐ. ch,aspect
uvisd4sa_train_5198,wrong_start_label,2,tốt,3,I-ASP,B-ASP,5,15,t cấu hình,aspect
uvisd4sa_train_5198,wrong_inside_label,3, ,6,B-ASP,I-ASP,5,15,t cấu hình,aspect
uvisd4sa_train_5199,wrong_inside_label,41,.,86,B-ASP,I-ASP,69,96,t web xem phim ok. Chứ chơi,aspect
uvisd4sa_train_5200,wrong_start_label,13,hình,31,I-ASP,B-ASP,32,42,ình ... Ok,aspect
uvisd4sa_train_5200,wrong_inside_label,14, ,35,B-ASP,I-ASP,32,42,ình ... Ok,aspect
uvisd4sa_train_5203,wrong_start_label,23, ,44,I-ASP,B-ASP,44,62, nhạy... pin trâu.,aspect
uvisd4sa_train_5203,wrong_inside_label,25,...,49,B-ASP,I-ASP,44,62, nhạy... pin trâu.,aspect
uvisd4sa_train_5203,wrong_start_label,55,nói,124,I-ASP,B-ASP,125,136,ói chung má,aspect
uvisd4sa_train_5203,wrong_inside_label,56, ,127,B-ASP,I-ASP,125,136,ói chung má,aspect
uvisd4sa_train_5204,wrong_start_label,81,lag,167,I-ASP,B-ASP,167,181,lag và đơ hơn ,aspect
uvisd4sa_train_5205,wrong_start_label,18,không,39,I-ASP,B-ASP,42,82,ng tưởng .camera này chuyên cho những ng,aspect
uvisd4sa_train_5205,wrong_inside_label,21, ,50,B-ASP,I-ASP,42,82,ng tưởng .camera này chuyên cho những ng,aspect
uvisd4sa_train_5207,wrong_start_label,46,ng,73,I-ASP,B-ASP,73,97,ng hình lớn có sạc nh,aspect
